joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.056855,0.130959,0.013256,0.048913,0.044371,0.015487,0.189120,-0.057455,-0.068203,0.104405,-0.048481,-0.118566,-0.054909,-0.358963,-0.161385,0.234291,-0.308187,0.089599,-0.080091,-0.497788,0.436544,0.929531,0.796779,0.115358,0.045090,-0.113937,-0.131959,0.233176,-0.279269
0.054293,0.126485,0.018713,0.048273,0.044938,0.015822,0.181675,-0.049459,-0.071274,0.108627,-0.042912,-0.102994,-0.050665,-0.362348,-0.166556,0.211444,-0.281376,0.085839,-0.081261,-0.495873,0.459273,1.068465,0.926422,0.135442,0.002297,-0.098623,-0.112303,0.212459,-0.230133
0.052102,0.123446,0.023585,0.048371,0.046353,0.016409,0.174372,-0.043999,-0.074481,0.112506,-0.039311,-0.088905,-0.043316,-0.365802,-0.169929,0.195820,-0.261009,0.082734,-0.079349,-0.486071,0.472064,1.168794,1.020897,0.140300,-0.021134,-0.085010,-0.096437,0.196062,-0.193330
0.050098,0.121124,0.028165,0.048838,0.048192,0.017121,0.167139,-0.039806,-0.077754,0.116214,-0.036693,-0.075556,-0.034417,-0.369290,-0.172403,0.183809,-0.243864,0.079956,-0.075897,-0.472327,0.479885,1.249821,1.097788,0.137546,-0.034886,-0.072249,-0.082464,0.181824,-0.162693
0.046183,0.118249,0.030368,0.046959,0.049356,0.018004,0.163900,-0.042310,-0.080213,0.120078,-0.034243,-0.064360,-0.026462,-0.372587,-0.176961,0.177535,-0.232293,0.079771,-0.074854,-0.453804,0.480291,1.299379,1.147013,0.131631,-0.041826,-0.071127,-0.080740,0.172197,-0.144853
0.041921,0.115907,0.032064,0.045509,0.050925,0.019515,0.159506,-0.044405,-0.081795,0.124627,-0.032497,-0.052434,-0.018356,-0.376691,-0.181589,0.173521,-0.222816,0.078953,-0.074345,-0.436076,0.479657,1.343430,1.191526,0.124417,-0.046487,-0.069272,-0.079211,0.160056,-0.129449
0.036965,0.114632,0.032746,0.044917,0.053304,0.022282,0.152802,-0.045685,-0.081621,0.130547,-0.032160,-0.039048,-0.009950,-0.382406,-0.186355,0.174031,-0.217527,0.076871,-0.074902,-0.419938,0.476945,1.376465,1.226613,0.114608,-0.046591,-0.065949,-0.078073,0.142888,-0.118919
0.032752,0.112480,0.033878,0.042717,0.054131,0.024276,0.144993,-0.044502,-0.081320,0.134547,-0.030478,-0.026101,-0.000943,-0.386521,-0.188926,0.177431,-0.215245,0.075607,-0.075623,-0.403660,0.473166,1.403629,1.254671,0.107524,-0.046010,-0.061920,-0.077445,0.130721,-0.110199
0.028910,0.109889,0.035236,0.039714,0.054182,0.025885,0.136632,-0.042088,-0.080954,0.137587,-0.028123,-0.013373,0.008366,-0.389836,-0.190399,0.182278,-0.214466,0.074754,-0.076427,-0.387312,0.468852,1.427857,1.279214,0.101803,-0.045088,-0.057538,-0.077073,0.121056,-0.102384
0.026339,0.107374,0.035816,0.039713,0.054446,0.026620,0.136349,-0.042318,-0.080914,0.139987,-0.024886,-0.002052,0.016793,-0.390175,-0.194811,0.187091,-0.214514,0.075066,-0.077387,-0.372462,0.464549,1.445270,1.294176,0.092596,-0.042516,-0.053474,-0.076225,0.117049,-0.097124
0.024214,0.104524,0.036475,0.039201,0.054439,0.026831,0.135527,-0.042025,-0.080700,0.141942,-0.020782,0.009320,0.025072,-0.389712,-0.198795,0.191907,-0.215104,0.075320,-0.078098,-0.358242,0.459885,1.460323,1.308084,0.082771,-0.039325,-0.049665,-0.074639,0.113464,-0.091724
0.022982,0.101005,0.037292,0.037669,0.053888,0.025996,0.133628,-0.040689,-0.080135,0.143008,-0.014945,0.020794,0.033058,-0.387645,-0.201924,0.196729,-0.216779,0.075459,-0.078310,-0.345283,0.454497,1.470656,1.319883,0.071710,-0.034895,-0.046365,-0.071574,0.110727,-0.086040
0.022337,0.098843,0.038104,0.036378,0.053429,0.025713,0.132010,-0.042168,-0.080012,0.143384,-0.009775,0.030253,0.040260,-0.386965,-0.204514,0.201388,-0.218845,0.076023,-0.078281,-0.334293,0.449013,1.478017,1.329377,0.062425,-0.029505,-0.043373,-0.069026,0.110746,-0.079263
0.021986,0.097359,0.038915,0.035207,0.053015,0.025706,0.130533,-0.045056,-0.080111,0.143415,-0.004939,0.038703,0.047070,-0.386978,-0.206834,0.205965,-0.221106,0.076798,-0.078133,-0.324289,0.443480,1.483892,1.337719,0.054028,-0.023636,-0.040535,-0.066735,0.112144,-0.071939
0.022367,0.097272,0.039572,0.034622,0.051897,0.025958,0.131418,-0.048108,-0.080289,0.142939,-0.002336,0.044845,0.052609,-0.384736,-0.209351,0.210338,-0.223039,0.077117,-0.076925,-0.314538,0.437731,1.486668,1.344734,0.044819,-0.018656,-0.039995,-0.065730,0.117450,-0.067964
0.022677,0.097238,0.040316,0.033949,0.050695,0.026125,0.132314,-0.050665,-0.080733,0.142687,-0.000200,0.050022,0.057785,-0.382905,-0.211679,0.214392,-0.225112,0.076911,-0.075687,-0.304866,0.431773,1.489455,1.351120,0.036341,-0.013908,-0.039630,-0.064985,0.122990,-0.065589
0.022845,0.097312,0.041232,0.033100,0.049324,0.026126,0.133233,-0.052232,-0.081707,0.142880,0.001003,0.053271,0.062232,-0.381893,-0.213629,0.217809,-0.227467,0.075655,-0.074387,-0.295353,0.425399,1.492266,1.356247,0.029322,-0.009622,-0.039618,-0.064763,0.128999,-0.066414
0.023702,0.098223,0.041453,0.032624,0.048518,0.026539,0.133625,-0.054284,-0.082479,0.142543,0.001378,0.055161,0.065197,-0.380675,-0.215118,0.220595,-0.229552,0.074438,-0.073176,-0.287780,0.418908,1.493750,1.360321,0.023501,-0.005829,-0.039538,-0.064508,0.131967,-0.066665
0.024903,0.099553,0.041326,0.032336,0.047995,0.027158,0.133754,-0.056579,-0.083150,0.141940,0.001339,0.056371,0.067421,-0.379356,-0.216376,0.223065,-0.231501,0.073240,-0.072010,-0.281177,0.412358,1.494570,1.363868,0.018279,-0.002284,-0.039423,-0.064239,0.133415,-0.066629
0.027689,0.101875,0.040855,0.032192,0.047357,0.027440,0.135321,-0.058544,-0.083118,0.140275,0.001125,0.055779,0.068463,-0.378651,-0.217882,0.224457,-0.232727,0.072225,-0.072166,-0.275981,0.406391,1.493769,1.364855,0.014879,0.000615,-0.038987,-0.064094,0.133179,-0.069998
