joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
0.074907,0.382318,0.524418,-0.442467,-0.262966,-0.397812,-0.551919,-1.187702,-0.156717,-0.650441,-0.684426,3.707618,3.563935,0.417092,0.032350,-0.173182,1.349198,0.137903,-0.450773,-0.467501,-0.799506,2.841493,3.898910,-1.025371,0.189481,-0.075027,-0.172633,-2.151656,0.424522
0.072949,0.341630,0.376217,-0.412337,-0.200049,-0.138187,-0.761933,-1.108436,0.432741,-0.416473,-0.483683,3.317598,2.717136,0.412321,0.014758,-0.520636,1.412356,0.124957,-0.265394,-0.258994,-0.448245,3.519078,4.097681,-1.115115,1.113385,0.303812,0.191161,-2.114131,1.131564
0.071970,0.321285,0.302116,-0.397273,-0.168591,-0.008375,-0.866940,-1.068803,0.727471,-0.299488,-0.383312,3.122588,2.293736,0.409935,0.005963,-0.694363,1.443935,0.118483,-0.172704,-0.154741,-0.272615,3.857870,4.197066,-1.159987,1.575337,0.493231,0.373058,-2.095369,1.485085
-0.029164,0.406514,0.300243,-0.283702,-0.012635,0.023788,-1.133565,-0.835944,0.098303,0.057428,-0.520048,2.369015,1.637722,0.098139,0.322654,-0.676519,1.298681,0.018315,0.000179,-0.687416,0.190625,4.539368,4.902735,-0.062951,0.133061,0.416045,0.204027,-1.382287,0.733163
-0.022502,0.314190,0.283638,-0.196938,-0.019835,0.043654,-0.704162,-0.661612,0.013282,0.072515,-0.478226,2.234636,1.397494,0.025305,0.335411,-0.749351,1.374409,0.046533,-0.040441,-0.734980,0.287347,4.900335,5.403688,0.234873,0.120018,0.616488,0.462572,-1.425321,1.038651
-0.009179,0.129543,0.250429,-0.023410,-0.034235,0.083387,0.154644,-0.312946,-0.156760,0.102691,-0.394581,1.965880,0.917036,-0.120365,0.360924,-0.895014,1.525864,0.102968,-0.121682,-0.830107,0.480790,5.622268,6.405594,0.830522,0.093931,1.017374,0.979663,-1.511390,1.649628
-0.074771,0.186237,0.226154,0.043336,-0.034252,-0.000618,0.338643,-0.264477,-0.242162,0.404340,-0.358029,1.480600,0.149554,-0.046589,0.299740,-1.361597,1.850370,0.086908,-0.164235,-1.031409,0.923218,7.629435,8.592110,1.744588,-0.757857,0.999391,1.015004,-0.828211,0.900147
-0.107567,0.214583,0.214016,0.076710,-0.034260,-0.042620,0.430643,-0.240243,-0.284862,0.555165,-0.339753,1.237960,-0.234188,-0.009702,0.269148,-1.594889,2.012623,0.078879,-0.185512,-1.132059,1.144432,8.633018,9.685368,2.201621,-1.183750,0.990399,1.032674,-0.486622,0.525406
-0.506051,-0.301085,0.207996,0.097228,0.043143,0.041022,0.204253,0.194735,-0.296063,0.753680,0.090051,0.843650,-0.547908,-0.266199,0.128180,-1.829384,1.780715,-0.112073,-0.503686,-1.060393,1.751429,10.266704,10.343294,2.354312,-3.879980,0.461192,0.895920,-0.762675,1.141306
-0.380065,-0.275292,0.229618,0.054146,0.038215,0.032935,0.012092,0.263079,-0.248570,0.572809,0.152856,0.821960,-0.294534,-0.233888,-0.000736,-1.600385,1.633989,-0.137382,-0.355283,-0.675000,1.546431,9.160042,9.056262,1.904271,-3.299867,0.562697,0.924869,-0.853723,1.579813
-0.128091,-0.223707,0.272861,-0.032019,0.028360,0.016762,-0.372228,0.399767,-0.153583,0.211067,0.278465,0.778580,0.212214,-0.169266,-0.258568,-1.142385,1.340537,-0.187999,-0.058478,0.095787,1.136436,6.946719,6.482196,1.004190,-2.139641,0.765706,0.982768,-1.035819,2.456827
-0.109524,-0.151954,0.243611,0.004901,0.070765,0.029330,-0.365163,0.273015,-0.160311,0.193961,0.180069,0.704477,0.367402,-0.172684,-0.168657,-0.781165,1.018351,-0.155248,0.095588,0.490072,0.639517,5.016453,4.723745,0.242934,-1.171590,0.680620,0.793336,-0.819875,1.840153
-0.100241,-0.116078,0.228986,0.023361,0.091968,0.035613,-0.361630,0.209639,-0.163674,0.185407,0.130870,0.667425,0.444996,-0.174393,-0.123702,-0.600554,0.857259,-0.138872,0.172621,0.687215,0.391057,4.051319,3.844519,-0.137694,-0.687564,0.638077,0.698620,-0.711903,1.531816
-0.195750,-0.143767,0.110151,-0.093963,0.058201,0.044155,-0.161944,-0.125164,-0.122964,0.193207,0.122516,0.559809,0.397741,-0.164875,-0.227889,-0.313734,0.578560,-0.009259,0.052129,0.926142,0.020303,2.477939,2.461277,-0.295799,-0.347001,0.056094,0.086200,-0.481355,0.892022
-0.213094,-0.117099,0.084801,-0.072509,0.078449,0.075542,-0.219699,-0.104771,-0.079083,0.227465,0.087293,0.596301,0.405265,-0.205174,-0.231367,-0.200669,0.473854,-0.040885,0.025467,0.886398,-0.031666,2.202536,2.225639,-0.360681,-0.233069,0.092767,0.076447,-0.607042,0.770184
-0.247783,-0.063763,0.034099,-0.029600,0.118944,0.138316,-0.335208,-0.063984,0.008681,0.295980,0.016848,0.669285,0.420313,-0.285771,-0.238324,0.025462,0.264442,-0.104137,-0.027856,0.806910,-0.135604,1.651729,1.754361,-0.490444,-0.005204,0.166113,0.056940,-0.858416,0.526507
-0.210650,-0.107604,0.056617,-0.109966,0.041334,0.099728,-0.390443,0.059134,0.015077,0.199992,0.084104,0.647376,0.450379,-0.205760,-0.128545,0.170031,0.114101,-0.063164,-0.036067,0.813899,-0.188982,1.358200,1.402885,-0.354185,0.029030,0.201446,0.031371,-0.608314,0.436012
-0.192084,-0.129524,0.067875,-0.150148,0.002529,0.080433,-0.418060,0.120693,0.018276,0.151999,0.117732,0.636421,0.465412,-0.165754,-0.073655,0.242316,0.038931,-0.042677,-0.040173,0.817393,-0.215672,1.211436,1.227146,-0.286055,0.046148,0.219113,0.018586,-0.483263,0.390765
-0.128576,-0.125758,0.029025,-0.000096,0.013219,0.036737,-0.014160,-0.011479,0.001998,0.119990,0.161857,0.566038,0.421350,-0.016952,-0.220581,0.240672,-0.002373,0.015590,-0.048008,0.742493,-0.215154,0.870641,0.748129,-0.460369,0.128583,0.203203,0.042403,-0.200377,0.262955
-0.106248,-0.142492,0.032954,-0.025587,-0.000367,0.010574,-0.041085,0.014622,0.010742,0.097762,0.205188,0.568595,0.413986,0.023154,-0.199206,0.240816,-0.029507,0.012717,-0.035539,0.710988,-0.233228,0.752647,0.695395,-0.491260,0.159556,0.190467,0.079341,-0.179213,0.270027
-0.061593,-0.175958,0.040812,-0.076569,-0.027538,-0.041751,-0.094935,0.066825,0.028230,0.053305,0.291851,0.573710,0.399258,0.103365,-0.156457,0.241102,-0.083774,0.006972,-0.010602,0.647980,-0.269375,0.516658,0.589929,-0.553044,0.221503,0.164995,0.153218,-0.136886,0.284171
-0.032235,-0.108117,0.040621,-0.064570,-0.022965,-0.014140,-0.080898,-0.073977,0.006128,0.018798,0.258499,0.472909,0.360101,0.034001,-0.129493,0.232938,-0.103296,0.028173,0.001419,0.549479,-0.274212,0.368054,0.474699,-0.464247,0.269484,0.149591,0.127430,0.000962,0.338864
-0.017556,-0.074197,0.040525,-0.058571,-0.020679,-0.000334,-0.073880,-0.144378,-0.004923,0.001544,0.241822,0.422508,0.340523,-0.000680,-0.116011,0.228856,-0.113057,0.038773,0.007430,0.500228,-0.276631,0.293752,0.417084,-0.419849,0.293475,0.141889,0.114536,0.069887,0.366211
0.019055,-0.004366,0.032893,-0.029240,-0.055886,0.012551,0.044250,-0.152615,-0.008912,-0.023776,0.130143,0.307101,0.276973,0.112098,-0.125832,0.218619,-0.096619,0.015948,0.060380,0.487550,-0.287473,0.138774,0.350758,-0.460428,0.248951,0.027030,0.050255,0.265318,0.198754
0.015502,-0.001682,0.037188,-0.033646,-0.060104,0.008384,0.044810,-0.127857,-0.022175,-0.012625,0.106811,0.258881,0.258769,0.091597,-0.116401,0.202702,-0.103666,-0.010300,0.061920,0.483586,-0.297882,0.139358,0.319296,-0.423935,0.237408,0.018220,0.037217,0.277020,0.118749
0.008395,0.003686,0.045778,-0.042459,-0.068541,0.000049,0.045930,-0.078341,-0.048701,0.009677,0.060149,0.162441,0.222361,0.050596,-0.097539,0.170869,-0.117760,-0.062797,0.065001,0.475657,-0.318701,0.140526,0.256373,-0.350951,0.214321,0.000599,0.011140,0.300424,-0.041261
0.042830,0.045561,0.011040,-0.023764,-0.040301,0.020639,0.019614,-0.102602,-0.038613,-0.016861,0.018747,0.094477,0.148246,0.060861,-0.074436,0.139287,-0.104225,-0.060873,0.060543,0.378656,-0.324565,0.074201,0.203699,-0.291039,0.189627,0.004022,0.012707,0.148418,-0.012549
0.060048,0.066499,-0.006329,-0.014417,-0.026181,0.030933,0.006456,-0.114733,-0.033569,-0.030129,-0.001954,0.060495,0.111189,0.065994,-0.062885,0.123496,-0.097457,-0.059911,0.058314,0.330156,-0.327497,0.041038,0.177362,-0.261082,0.177280,0.005734,0.013491,0.072415,0.001808
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.139309,-0.116097,0.023546,0.007191,0.031883,-0.014135,-0.078322,0.098255,-0.001626,0.083248,0.010694,0.029564,-0.052124,-0.035221,0.075299,-0.069614,0.061308,0.050746,0.007829,-0.259761,0.298357,0.040081,-0.049357,0.169988,-0.144942,-0.021813,-0.007233,0.011821,0.168445
